GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500417,0,,
21500417,0,,
21500417,27,0.0,
21500417,28,,
21500417,28,,
21500417,39,1.0,203526.0
21500417,51,0.0,
21500417,52,,
21500417,75,0.0,
21500417,76,,
21500417,82,0.0,
21500417,84,,
21500417,95,1.0,
21500417,100,,
21500417,106,0.0,
21500417,107,,
21500417,129,1.0,
21500417,142,1.0,
21500417,150,1.0,202330.0
21500417,162,0.0,
21500417,163,,
21500417,177,1.0,203526.0
21500417,180,,
21500417,191,0.0,
21500417,191,,
21500417,204,,
21500417,204,,
21500417,204,,
21500417,223,1.0,202339.0
21500417,248,1.0,1626168.0
21500417,266,0.0,
21500417,267,,
21500417,275,,
21500417,293,0.0,
21500417,293,,
21500417,303,0.0,
21500417,304,,
21500417,314,1.0,
21500417,340,1.0,
21500417,350,0.0,
21500417,351,,
21500417,357,1.0,202330.0
21500417,374,1.0,
21500417,386,,
21500417,386,,
21500417,386,,
21500417,400,0.0,
21500417,400,,
21500417,410,1.0,202324.0
21500417,419,,
21500417,419,,
21500417,419,,
21500417,442,0.0,
21500417,442,,
21500417,450,0.0,
21500417,450,,
21500417,463,0.0,
21500417,464,,
21500417,465,,
21500417,465,,
21500417,465,,
21500417,471,0.0,
21500417,472,,
21500417,489,1.0,202344.0
21500417,508,1.0,
21500417,525,1.0,
21500417,549,0.0,
21500417,550,,
21500417,559,0.0,
21500417,560,,
21500417,566,0.0,
21500417,567,,
21500417,570,0.0,
21500417,572,,
21500417,572,1.0,
21500417,572,,
21500417,572,,
21500417,572,,
21500417,572,,
21500417,588,0.0,
21500417,589,,
21500417,611,1.0,202693.0
21500417,632,0.0,
21500417,632,,
21500417,632,,
21500417,632,,
21500417,645,1.0,
21500417,663,1.0,
21500417,687,1.0,
21500417,703,1.0,
21500417,719,1.0,202693.0
21500417,720,,
21500417,720,,
21500417,738,,
21500417,748,,
21500417,748,,
21500417,748,,
21500417,748,,
21500417,754,0.0,
21500417,755,,
21500417,770,1.0,203504.0
21500417,793,1.0,
21500417,813,1.0,
21500417,833,0.0,
21500417,834,,
21500417,845,0.0,
21500417,846,,
21500417,851,1.0,202688.0
21500417,874,0.0,
21500417,874,,
21500417,893,1.0,200782.0
21500417,909,,
21500417,909,,
21500417,916,0.0,
21500417,917,,
21500417,925,,
21500417,925,,
21500417,940,1.0,
21500417,955,,
21500417,963,0.0,
21500417,964,,
21500417,982,,
21500417,992,0.0,
21500417,994,,
21500417,1005,0.0,
21500417,1006,,
21500417,1022,1.0,202693.0
21500417,1024,,
21500417,1024,,
21500417,1024,,
21500417,1024,,
21500417,1038,,
21500417,1038,,
21500417,1038,,
21500417,1038,,
21500417,1050,0.0,
21500417,1051,,
21500417,1051,,
21500417,1051,,
21500417,1056,,
21500417,1070,0.0,
21500417,1070,,
21500417,1088,1.0,
21500417,1105,0.0,
21500417,1105,,
21500417,1110,0.0,
21500417,1111,,
21500417,1116,,
21500417,1119,,
21500417,1129,1.0,202330.0
21500417,1158,,
21500417,1158,,
21500417,1158,,
21500417,1158,,
21500417,1173,0.0,
21500417,1174,,
21500417,1174,,
21500417,1174,,
21500417,1174,,
21500417,1174,,
21500417,1174,,
21500417,1192,,
21500417,1208,,
21500417,1221,1.0,202339.0
21500417,1230,,
21500417,1230,,
21500417,1230,,
21500417,1255,0.0,
21500417,1255,,
21500417,1264,1.0,
21500417,1285,0.0,
21500417,1290,,
21500417,1290,1.0,
21500417,1297,0.0,
21500417,1298,,
21500417,1313,0.0,
21500417,1314,,
21500417,1318,,
21500417,1318,,
21500417,1318,,
21500417,1318,,
21500417,1318,,
21500417,1329,1.0,202339.0
21500417,1348,0.0,
21500417,1348,,
21500417,1358,,
21500417,1360,1.0,202344.0
21500417,1360,,
21500417,1360,,
21500417,1369,,
21500417,1375,,
21500417,1375,,
21500417,1375,,
21500417,1375,,
21500417,1375,,
21500417,1387,,
21500417,1387,,
21500417,1396,0.0,
21500417,1398,,
21500417,1412,0.0,
21500417,1412,,
21500417,1415,0.0,
21500417,1417,,
21500417,1437,0.0,
21500417,1437,,
21500417,1440,1.0,
21500417,1440,,
21500417,1440,,
21500417,1440,,
21500417,1465,0.0,
21500417,1466,,
21500417,1475,1.0,203918.0
21500417,1497,0.0,
21500417,1498,,
21500417,1512,,
21500417,1519,,
21500417,1532,1.0,203526.0
21500417,1544,0.0,
21500417,1545,,
21500417,1550,,
21500417,1550,,
21500417,1568,,
21500417,1574,1.0,202330.0
21500417,1575,,
21500417,1575,,
21500417,1585,,
21500417,1585,,
21500417,1601,1.0,
21500417,1614,0.0,
21500417,1614,,
21500417,1623,,
21500417,1623,,
21500417,1623,,
21500417,1624,,
21500417,1644,0.0,
21500417,1645,,
21500417,1645,,
21500417,1666,0.0,
21500417,1666,,
21500417,1668,,
21500417,1668,,
21500417,1668,,
21500417,1668,,
21500417,1677,,
21500417,1677,,
21500417,1677,,
21500417,1677,,
21500417,1691,,
21500417,1694,1.0,
21500417,1711,0.0,
21500417,1713,,
21500417,1721,1.0,
21500417,1734,,
21500417,1734,,
21500417,1734,,
21500417,1734,,
21500417,1758,0.0,
21500417,1759,,
21500417,1759,,
21500417,1774,0.0,
21500417,1774,,
21500417,1782,0.0,
21500417,1783,,
21500417,1791,1.0,203504.0
21500417,1800,,
21500417,1800,,
21500417,1800,,
21500417,1814,0.0,
21500417,1815,,
21500417,1825,0.0,
21500417,1826,,
21500417,1828,0.0,
21500417,1830,,
21500417,1836,1.0,
21500417,1850,0.0,
21500417,1851,,
21500417,1851,1.0,
21500417,1869,0.0,
21500417,1870,,
21500417,1877,1.0,202688.0
21500417,1878,,
21500417,1878,,
21500417,1878,,
21500417,1878,,
21500417,1878,,
21500417,1895,,
21500417,1895,,
21500417,1895,,
21500417,1910,1.0,200782.0
21500417,1928,,
21500417,1929,,
21500417,1935,0.0,
21500417,1937,,
21500417,1937,0.0,
21500417,1938,,
21500417,1949,1.0,
21500417,1955,,
21500417,1955,,
21500417,1955,,
21500417,1975,1.0,
21500417,1985,,
21500417,1985,,
21500417,1989,,
21500417,1989,,
21500417,1989,,
21500417,2004,0.0,
21500417,2005,,
21500417,2018,0.0,
21500417,2019,,
21500417,2037,1.0,
21500417,2056,0.0,
21500417,2057,,
21500417,2074,0.0,
21500417,2075,,
21500417,2095,0.0,
21500417,2096,,
21500417,2111,0.0,
21500417,2111,,
21500417,2128,0.0,
21500417,2129,,
21500417,2144,0.0,
21500417,2144,,
21500417,2160,0.0,
21500417,2160,,
21500417,2160,,
21500417,2160,,
21500417,2175,,
21500417,2175,,
21500417,2175,,
21500417,2187,,
21500417,2187,,
21500417,2187,,
21500417,2187,,
21500417,2187,,
21500417,2187,,
21500417,2188,,
21500417,2209,1.0,202693.0
21500417,2232,0.0,
21500417,2233,,
21500417,2235,1.0,
21500417,2239,,
21500417,2239,,
21500417,2239,,
21500417,2258,0.0,
21500417,2258,,
21500417,2259,,
21500417,2267,,
21500417,2267,,
21500417,2286,0.0,
21500417,2286,,
21500417,2295,0.0,
21500417,2295,,
21500417,2311,0.0,
21500417,2312,,
21500417,2331,0.0,
21500417,2332,,
21500417,2344,,
21500417,2344,,
21500417,2344,,
21500417,2344,,
21500417,2344,,
21500417,2344,,
21500417,2344,,
21500417,2363,,
21500417,2363,,
21500417,2363,,
21500417,2380,1.0,
21500417,2408,,
21500417,2419,,
21500417,2422,,
21500417,2422,,
21500417,2422,,
21500417,2439,0.0,
21500417,2439,,
21500417,2447,1.0,
21500417,2459,,
21500417,2465,,
21500417,2465,,
21500417,2465,,
21500417,2474,0.0,
21500417,2475,,
21500417,2485,0.0,
21500417,2488,,
21500417,2488,0.0,
21500417,2489,,
21500417,2502,1.0,
21500417,2517,,
21500417,2517,1.0,
21500417,2517,,
21500417,2517,,
21500417,2541,0.0,
21500417,2541,,
21500417,2548,,
21500417,2548,,
21500417,2548,,
21500417,2548,,
21500417,2569,0.0,
21500417,2570,,
21500417,2589,0.0,
21500417,2591,,
21500417,2604,,
21500417,2604,,
21500417,2604,,
21500417,2620,0.0,
21500417,2621,,
21500417,2621,,
21500417,2621,,
21500417,2621,,
21500417,2621,,
21500417,2630,,
21500417,2630,,
21500417,2630,,
21500417,2649,,
21500417,2649,,
21500417,2649,,
21500417,2657,1.0,
21500417,2677,0.0,
21500417,2680,,
21500417,2680,1.0,
21500417,2690,,
21500417,2694,1.0,
21500417,2714,0.0,
21500417,2715,,
21500417,2735,0.0,
21500417,2735,,
21500417,2735,,
21500417,2735,,
21500417,2735,,
21500417,2749,1.0,202324.0
21500417,2760,1.0,
21500417,2773,,
21500417,2773,,
21500417,2773,,
21500417,2773,,
21500417,2773,,
21500417,2773,,
21500417,2773,,
21500417,2787,1.0,203462.0
21500417,2805,1.0,202407.0
21500417,2810,,
21500417,2810,,
21500417,2810,,
21500417,2810,,
21500417,2820,,
21500417,2824,0.0,
21500417,2824,,
21500417,2829,1.0,
21500417,2846,0.0,
21500417,2847,,
21500417,2852,1.0,
21500417,2863,,
21500417,2863,,
21500417,2863,,
21500417,2863,,
21500417,2869,0.0,
21500417,2869,,
21500417,2876,,
21500417,2876,,
21500417,2876,,
21500417,2880,0.0,
21500417,2880,,
21500417,2880,,
