GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500970,0,,
21500970,0,,
21500970,17,,
21500970,33,1.0,
21500970,59,,
21500970,77,1.0,201228.0
21500970,95,0.0,
21500970,95,,
21500970,113,1.0,203095.0
21500970,127,,
21500970,131,1.0,203506.0
21500970,131,,
21500970,146,,
21500970,161,,
21500970,187,0.0,
21500970,188,,
21500970,197,0.0,
21500970,199,,
21500970,217,1.0,203095.0
21500970,224,1.0,201954.0
21500970,238,0.0,
21500970,239,,
21500970,239,,
21500970,239,,
21500970,239,,
21500970,239,,
21500970,258,0.0,
21500970,259,,
21500970,271,,
21500970,271,,
21500970,271,,
21500970,271,,
21500970,271,,
21500970,287,0.0,
21500970,288,,
21500970,291,,
21500970,299,0.0,
21500970,300,,
21500970,304,,
21500970,316,0.0,
21500970,316,,
21500970,324,0.0,
21500970,326,,
21500970,328,1.0,203095.0
21500970,347,,
21500970,347,,
21500970,347,,
21500970,358,,
21500970,364,,
21500970,381,,
21500970,381,,
21500970,381,,
21500970,381,,
21500970,382,,
21500970,407,0.0,
21500970,408,,
21500970,413,0.0,
21500970,414,,
21500970,414,,
21500970,439,1.0,
21500970,453,0.0,
21500970,455,,
21500970,461,1.0,200765.0
21500970,485,0.0,
21500970,485,,
21500970,486,,
21500970,486,,
21500970,486,,
21500970,486,,
21500970,502,0.0,
21500970,503,,
21500970,503,,
21500970,503,,
21500970,515,1.0,1626209.0
21500970,532,,
21500970,550,1.0,
21500970,562,1.0,200765.0
21500970,568,1.0,201228.0
21500970,583,0.0,
21500970,584,,
21500970,589,0.0,
21500970,590,,
21500970,596,0.0,
21500970,597,,
21500970,611,1.0,
21500970,632,0.0,
21500970,632,,
21500970,633,1.0,
21500970,633,,
21500970,633,,
21500970,633,,
21500970,633,,
21500970,643,,
21500970,646,1.0,
21500970,657,,
21500970,657,,
21500970,657,,
21500970,670,0.0,
21500970,672,,
21500970,672,,
21500970,681,1.0,200765.0
21500970,693,0.0,
21500970,695,,
21500970,713,1.0,200765.0
21500970,720,,
21500970,720,,
21500970,736,1.0,
21500970,748,,
21500970,756,0.0,
21500970,757,,
21500970,766,0.0,
21500970,767,,
21500970,775,0.0,
21500970,776,,
21500970,787,,
21500970,793,0.0,
21500970,793,,
21500970,799,,
21500970,805,1.0,201954.0
21500970,829,,
21500970,829,,
21500970,829,,
21500970,829,,
21500970,842,,
21500970,854,1.0,203506.0
21500970,864,,
21500970,864,,
21500970,864,,
21500970,880,,
21500970,900,1.0,
21500970,911,1.0,
21500970,920,,
21500970,920,,
21500970,933,0.0,
21500970,934,,
21500970,936,1.0,
21500970,957,1.0,203095.0
21500970,974,,
21500970,974,,
21500970,987,0.0,
21500970,987,,
21500970,998,,
21500970,998,,
21500970,998,,
21500970,998,,
21500970,1014,1.0,203506.0
21500970,1025,1.0,201954.0
21500970,1049,0.0,
21500970,1050,,
21500970,1052,1.0,
21500970,1067,1.0,
21500970,1081,1.0,
21500970,1095,0.0,
21500970,1095,,
21500970,1102,,
21500970,1102,,
21500970,1102,,
21500970,1102,,
21500970,1102,,
21500970,1102,,
21500970,1102,,
21500970,1113,,
21500970,1113,,
21500970,1113,,
21500970,1113,,
21500970,1126,0.0,
21500970,1127,,
21500970,1140,0.0,
21500970,1141,,
21500970,1143,0.0,
21500970,1144,,
21500970,1146,0.0,
21500970,1147,,
21500970,1157,0.0,
21500970,1158,,
21500970,1161,,
21500970,1169,,
21500970,1183,0.0,
21500970,1184,,
21500970,1189,1.0,
21500970,1189,,
21500970,1189,,
21500970,1189,,
21500970,1212,0.0,
21500970,1214,,
21500970,1216,,
21500970,1222,,
21500970,1226,1.0,203932.0
21500970,1243,,
21500970,1243,,
21500970,1243,,
21500970,1243,,
21500970,1254,0.0,
21500970,1256,,
21500970,1257,1.0,
21500970,1265,0.0,
21500970,1266,,
21500970,1269,,
21500970,1269,,
21500970,1284,0.0,
21500970,1285,,
21500970,1287,0.0,
21500970,1287,,
21500970,1287,,
21500970,1307,0.0,
21500970,1307,,
21500970,1320,0.0,
21500970,1320,,
21500970,1324,,
21500970,1324,,
21500970,1324,,
21500970,1324,,
21500970,1339,0.0,
21500970,1340,,
21500970,1348,,
21500970,1348,,
21500970,1348,,
21500970,1348,,
21500970,1354,,
21500970,1354,,
21500970,1354,,
21500970,1354,,
21500970,1371,1.0,
21500970,1387,0.0,
21500970,1387,,
21500970,1393,1.0,200765.0
21500970,1416,0.0,
21500970,1416,,
21500970,1439,0.0,
21500970,1439,,
21500970,1440,,
21500970,1440,,
21500970,1454,1.0,
21500970,1479,0.0,
21500970,1480,,
21500970,1482,0.0,
21500970,1482,,
21500970,1490,,
21500970,1505,0.0,
21500970,1505,,
21500970,1522,1.0,
21500970,1545,1.0,203112.0
21500970,1561,,
21500970,1579,1.0,201954.0
21500970,1587,1.0,201228.0
21500970,1597,1.0,
21500970,1617,1.0,
21500970,1632,1.0,200765.0
21500970,1649,0.0,
21500970,1650,,
21500970,1656,0.0,
21500970,1657,,
21500970,1660,,
21500970,1660,,
21500970,1660,,
21500970,1660,,
21500970,1661,,
21500970,1671,,
21500970,1671,,
21500970,1671,,
21500970,1694,1.0,
21500970,1718,0.0,
21500970,1720,,
21500970,1721,,
21500970,1721,,
21500970,1726,1.0,200765.0
21500970,1726,,
21500970,1726,,
21500970,1738,,
21500970,1762,1.0,201954.0
21500970,1784,0.0,
21500970,1784,,
21500970,1791,,
21500970,1802,1.0,203506.0
21500970,1832,0.0,
21500970,1832,,
21500970,1840,1.0,201228.0
21500970,1840,,
21500970,1840,,
21500970,1840,,
21500970,1840,,
21500970,1853,1.0,200765.0
21500970,1869,1.0,
21500970,1874,,
21500970,1876,,
21500970,1885,0.0,
21500970,1885,,
21500970,1890,1.0,
21500970,1901,0.0,
21500970,1902,,
21500970,1911,0.0,
21500970,1912,,
21500970,1916,0.0,
21500970,1917,,
21500970,1920,,
21500970,1920,,
21500970,1920,,
21500970,1920,,
21500970,1920,,
21500970,1920,,
21500970,1933,0.0,
21500970,1935,,
21500970,1935,0.0,
21500970,1937,,
21500970,1947,0.0,
21500970,1948,,
21500970,1959,1.0,
21500970,1967,0.0,
21500970,1967,,
21500970,1974,0.0,
21500970,1974,,
21500970,1985,,
21500970,1985,,
21500970,1985,,
21500970,1985,,
21500970,2000,,
21500970,2000,,
21500970,2000,,
21500970,2012,0.0,
21500970,2013,,
21500970,2027,1.0,1626209.0
21500970,2048,0.0,
21500970,2049,,
21500970,2066,1.0,203095.0
21500970,2087,0.0,
21500970,2088,,
21500970,2095,0.0,
21500970,2097,,
21500970,2100,0.0,
21500970,2101,,
21500970,2106,1.0,200765.0
21500970,2129,0.0,
21500970,2129,,
21500970,2129,1.0,
21500970,2140,,
21500970,2140,,
21500970,2140,,
21500970,2140,,
21500970,2160,0.0,
21500970,2160,,
21500970,2160,,
21500970,2160,,
21500970,2176,1.0,201954.0
21500970,2192,0.0,
21500970,2193,,
21500970,2196,1.0,
21500970,2206,0.0,
21500970,2206,,
21500970,2224,1.0,203506.0
21500970,2237,0.0,
21500970,2238,,
21500970,2248,0.0,
21500970,2249,,
21500970,2255,1.0,201158.0
21500970,2272,1.0,201943.0
21500970,2283,0.0,
21500970,2285,,
21500970,2294,0.0,
21500970,2295,,
21500970,2301,0.0,
21500970,2301,,
21500970,2301,,
21500970,2301,,
21500970,2312,0.0,
21500970,2312,,
21500970,2327,,
21500970,2332,,
21500970,2332,,
21500970,2332,,
21500970,2332,,
21500970,2332,,
21500970,2332,,
21500970,2358,0.0,
21500970,2358,,
21500970,2377,1.0,
21500970,2379,,
21500970,2392,0.0,
21500970,2394,,
21500970,2397,,
21500970,2408,1.0,200765.0
21500970,2427,1.0,
21500970,2441,,
21500970,2447,1.0,201160.0
21500970,2447,,
21500970,2463,,
21500970,2467,1.0,201943.0
21500970,2479,0.0,
21500970,2480,,
21500970,2484,0.0,
21500970,2484,,
21500970,2493,,
21500970,2493,,
21500970,2493,,
21500970,2493,,
21500970,2515,0.0,
21500970,2516,,
21500970,2519,,
21500970,2519,,
21500970,2530,1.0,200765.0
21500970,2549,,
21500970,2549,,
21500970,2549,,
21500970,2549,,
21500970,2558,,
21500970,2571,0.0,
21500970,2572,,
21500970,2572,0.0,
21500970,2574,,
21500970,2578,0.0,
21500970,2578,,
21500970,2578,,
21500970,2598,,
21500970,2598,,
21500970,2615,,
21500970,2615,,
21500970,2615,,
21500970,2615,,
