GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500565,0,,
21500565,0,,
21500565,25,0.0,
21500565,26,,
21500565,47,0.0,
21500565,48,,
21500565,67,1.0,
21500565,86,1.0,
21500565,104,0.0,
21500565,105,,
21500565,124,1.0,1626168.0
21500565,144,0.0,
21500565,147,,
21500565,147,0.0,
21500565,161,,
21500565,161,0.0,
21500565,161,,
21500565,161,,
21500565,161,0.0,
21500565,162,,
21500565,170,0.0,
21500565,170,,
21500565,178,0.0,
21500565,179,,
21500565,184,1.0,203526.0
21500565,207,0.0,
21500565,208,,
21500565,220,0.0,
21500565,220,,
21500565,230,0.0,
21500565,232,,
21500565,240,0.0,
21500565,241,,
21500565,249,1.0,202330.0
21500565,271,0.0,
21500565,274,,
21500565,274,,
21500565,289,,
21500565,289,,
21500565,289,,
21500565,289,,
21500565,303,0.0,
21500565,304,,
21500565,314,0.0,
21500565,315,,
21500565,340,1.0,
21500565,358,0.0,
21500565,358,,
21500565,361,,
21500565,361,,
21500565,363,,
21500565,376,0.0,
21500565,377,,
21500565,382,1.0,101150.0
21500565,399,,
21500565,413,,
21500565,417,,
21500565,417,,
21500565,417,,
21500565,417,,
21500565,417,,
21500565,418,,
21500565,434,0.0,
21500565,435,,
21500565,453,0.0,
21500565,454,,
21500565,465,0.0,
21500565,466,,
21500565,474,0.0,
21500565,475,,
21500565,485,,
21500565,486,,
21500565,486,,
21500565,486,,
21500565,486,,
21500565,486,,
21500565,486,,
21500565,503,0.0,
21500565,504,,
21500565,528,0.0,
21500565,528,,
21500565,541,0.0,
21500565,542,,
21500565,554,1.0,203903.0
21500565,560,,
21500565,560,,
21500565,579,0.0,
21500565,579,,
21500565,597,1.0,203135.0
21500565,608,,
21500565,608,,
21500565,608,,
21500565,625,0.0,
21500565,626,,
21500565,641,1.0,203481.0
21500565,655,1.0,
21500565,655,,
21500565,655,,
21500565,664,,
21500565,669,1.0,203918.0
21500565,694,0.0,
21500565,694,,
21500565,708,0.0,
21500565,709,,
21500565,720,0.0,
21500565,720,,
21500565,720,,
21500565,720,,
21500565,741,1.0,202344.0
21500565,764,0.0,
21500565,765,,
21500565,779,0.0,
21500565,782,,
21500565,785,,
21500565,789,1.0,
21500565,789,,
21500565,789,,
21500565,805,1.0,203135.0
21500565,831,1.0,203504.0
21500565,847,1.0,1897.0
21500565,861,,
21500565,861,,
21500565,861,,
21500565,875,0.0,
21500565,876,,
21500565,888,,
21500565,888,,
21500565,888,,
21500565,908,,
21500565,913,1.0,
21500565,913,,
21500565,913,,
21500565,936,0.0,
21500565,938,,
21500565,956,,
21500565,966,0.0,
21500565,968,,
21500565,983,1.0,203918.0
21500565,996,0.0,
21500565,997,,
21500565,1008,1.0,
21500565,1023,1.0,1626273.0
21500565,1059,0.0,
21500565,1060,,
21500565,1065,0.0,
21500565,1065,,
21500565,1065,,
21500565,1065,,
21500565,1065,,
21500565,1065,,
21500565,1065,,
21500565,1065,,
21500565,1067,,
21500565,1080,0.0,
21500565,1080,,
21500565,1104,1.0,
21500565,1117,,
21500565,1117,,
21500565,1117,,
21500565,1117,,
21500565,1129,0.0,
21500565,1129,,
21500565,1142,1.0,
21500565,1164,0.0,
21500565,1165,,
21500565,1171,,
21500565,1171,,
21500565,1171,,
21500565,1171,,
21500565,1171,,
21500565,1195,0.0,
21500565,1196,,
21500565,1209,0.0,
21500565,1210,,
21500565,1210,,
21500565,1210,,
21500565,1217,,
21500565,1217,,
21500565,1235,1.0,202330.0
21500565,1252,0.0,
21500565,1253,,
21500565,1267,0.0,
21500565,1268,,
21500565,1271,,
21500565,1290,1.0,203187.0
21500565,1305,1.0,
21500565,1326,1.0,
21500565,1326,,
21500565,1326,,
21500565,1326,,
21500565,1339,,
21500565,1357,0.0,
21500565,1358,,
21500565,1359,0.0,
21500565,1359,,
21500565,1359,,
21500565,1370,0.0,
21500565,1372,,
21500565,1379,,
21500565,1379,,
21500565,1379,,
21500565,1379,,
21500565,1388,0.0,
21500565,1388,,
21500565,1393,,
21500565,1393,,
21500565,1393,,
21500565,1393,,
21500565,1393,,
21500565,1393,,
21500565,1395,,
21500565,1396,1.0,
