GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500005,0,,
21500005,0,,
21500005,10,,
21500005,10,,
21500005,10,,
21500005,33,0.0,
21500005,34,,
21500005,34,,
21500005,50,0.0,
21500005,51,,
21500005,62,1.0,
21500005,68,1.0,203935.0
21500005,91,1.0,
21500005,99,,
21500005,99,,
21500005,120,1.0,
21500005,127,0.0,
21500005,129,,
21500005,132,0.0,
21500005,133,,
21500005,141,,
21500005,141,,
21500005,141,,
21500005,153,,
21500005,158,0.0,
21500005,160,,
21500005,163,1.0,
21500005,174,0.0,
21500005,175,,
21500005,178,,
21500005,194,0.0,
21500005,195,,
21500005,198,,
21500005,198,,
21500005,198,,
21500005,216,1.0,
21500005,241,0.0,
21500005,241,,
21500005,253,0.0,
21500005,254,,
21500005,263,1.0,101135.0
21500005,279,0.0,
21500005,280,,
21500005,285,1.0,202340.0
21500005,296,,
21500005,303,1.0,
21500005,312,0.0,
21500005,313,,
21500005,313,,
21500005,339,1.0,
21500005,354,1.0,203109.0
21500005,359,,
21500005,359,,
21500005,368,0.0,
21500005,369,,
21500005,390,0.0,
21500005,390,,
21500005,407,1.0,
21500005,425,0.0,
21500005,425,,
21500005,435,1.0,
21500005,450,0.0,
21500005,451,,
21500005,473,,
21500005,480,0.0,
21500005,481,,
21500005,481,1.0,
21500005,502,0.0,
21500005,504,,
21500005,510,0.0,
21500005,513,,
21500005,518,,
21500005,524,1.0,202738.0
21500005,546,0.0,
21500005,547,,
21500005,548,0.0,
21500005,549,,
21500005,549,1.0,
21500005,560,0.0,
21500005,562,,
21500005,569,1.0,
21500005,569,,
21500005,569,,
21500005,569,,
21500005,569,,
21500005,569,,
21500005,569,,
21500005,578,0.0,
21500005,579,,
21500005,587,0.0,
21500005,590,,
21500005,592,0.0,
21500005,593,,
21500005,596,,
21500005,621,0.0,
21500005,622,,
21500005,637,1.0,202738.0
21500005,660,0.0,
21500005,661,,
21500005,668,0.0,
21500005,669,,
21500005,692,,
21500005,692,,
21500005,692,,
21500005,709,0.0,
21500005,710,,
21500005,710,,
21500005,717,1.0,
21500005,720,,
21500005,720,,
21500005,736,,
21500005,742,1.0,
21500005,769,0.0,
21500005,770,,
21500005,775,,
21500005,775,,
21500005,775,,
21500005,795,1.0,203138.0
21500005,810,,
21500005,816,,
21500005,823,0.0,
21500005,826,,
21500005,826,0.0,
21500005,827,,
21500005,839,,
21500005,839,,
21500005,852,,
21500005,863,0.0,
21500005,864,,
21500005,864,,
21500005,873,,
21500005,873,,
21500005,873,,
21500005,873,,
21500005,875,,
21500005,883,,
21500005,883,,
21500005,895,,
21500005,909,0.0,
21500005,910,,
21500005,917,0.0,
21500005,918,,
21500005,923,1.0,101161.0
21500005,935,0.0,
21500005,936,,
21500005,937,1.0,201973.0
21500005,937,,
21500005,937,,
21500005,937,,
21500005,946,,
21500005,946,,
21500005,956,1.0,202738.0
21500005,965,0.0,
21500005,966,,
21500005,975,0.0,
21500005,975,,
21500005,982,0.0,
21500005,982,,
21500005,989,0.0,
21500005,989,,
21500005,989,,
21500005,989,,
21500005,1007,0.0,
21500005,1007,,
21500005,1018,0.0,
21500005,1020,,
21500005,1039,0.0,
21500005,1040,,
21500005,1050,1.0,201973.0
21500005,1062,0.0,
21500005,1063,,
21500005,1063,,
21500005,1063,,
21500005,1080,0.0,
21500005,1081,,
21500005,1089,0.0,
21500005,1090,,
21500005,1100,1.0,101135.0
21500005,1121,0.0,
21500005,1122,,
21500005,1133,0.0,
21500005,1134,,
21500005,1134,0.0,
21500005,1135,,
21500005,1136,1.0,
21500005,1155,0.0,
21500005,1156,,
21500005,1169,,
21500005,1177,1.0,202323.0
21500005,1193,,
21500005,1193,,
21500005,1193,,
21500005,1193,,
21500005,1193,,
21500005,1193,,
21500005,1205,,
21500005,1214,0.0,
21500005,1216,,
21500005,1233,0.0,
21500005,1235,,
21500005,1241,1.0,101135.0
21500005,1266,0.0,
21500005,1267,,
21500005,1269,1.0,
21500005,1277,,
21500005,1281,,
21500005,1281,,
21500005,1281,,
21500005,1281,,
21500005,1281,,
21500005,1281,,
21500005,1281,,
21500005,1293,0.0,
21500005,1294,,
21500005,1298,1.0,203109.0
21500005,1306,,
21500005,1306,,
21500005,1306,,
21500005,1308,,
21500005,1318,,
21500005,1324,0.0,
21500005,1325,,
21500005,1328,,
21500005,1334,,
21500005,1348,1.0,
21500005,1364,1.0,202738.0
21500005,1382,,
21500005,1382,,
21500005,1382,,
21500005,1392,,
21500005,1396,1.0,203457.0
21500005,1405,0.0,
21500005,1406,,
21500005,1414,0.0,
21500005,1415,,
21500005,1435,,
21500005,1435,,
21500005,1435,,
21500005,1435,,
21500005,1435,,
21500005,1438,,
21500005,1438,,
21500005,1438,,
21500005,1438,,
21500005,1438,,
21500005,1438,,
21500005,1438,,
21500005,1440,1.0,203096.0
21500005,1440,,
21500005,1440,,
21500005,1440,,
21500005,1459,0.0,
21500005,1459,,
21500005,1459,,
21500005,1473,0.0,
21500005,1473,,
21500005,1490,0.0,
21500005,1491,,
21500005,1491,,
21500005,1491,,
21500005,1491,,
21500005,1513,0.0,
21500005,1514,,
21500005,1518,,
21500005,1524,1.0,203109.0
21500005,1541,,
21500005,1549,0.0,
21500005,1550,,
21500005,1557,,
21500005,1557,,
21500005,1577,,
21500005,1577,,
21500005,1590,1.0,203935.0
21500005,1604,1.0,203138.0
21500005,1617,0.0,
21500005,1618,,
21500005,1629,1.0,203457.0
21500005,1641,,
21500005,1641,,
21500005,1641,,
21500005,1666,1.0,204456.0
21500005,1674,0.0,
21500005,1675,,
21500005,1683,0.0,
21500005,1683,,
21500005,1685,,
21500005,1685,,
21500005,1696,1.0,
21500005,1709,,
21500005,1717,0.0,
21500005,1718,,
21500005,1729,,
21500005,1735,1.0,203935.0
21500005,1736,,
21500005,1736,,
21500005,1746,,
21500005,1760,,
21500005,1772,0.0,
21500005,1773,,
21500005,1787,,
21500005,1787,,
21500005,1795,0.0,
21500005,1796,,
21500005,1806,,
21500005,1806,,
21500005,1806,,
21500005,1826,,
21500005,1826,,
21500005,1826,,
21500005,1846,1.0,
21500005,1856,1.0,204456.0
21500005,1881,0.0,
21500005,1882,,
21500005,1891,0.0,
21500005,1892,,
21500005,1892,,
21500005,1903,1.0,202738.0
21500005,1915,1.0,
21500005,1928,0.0,
21500005,1929,,
21500005,1929,0.0,
21500005,1931,,
21500005,1937,,
21500005,1937,,
21500005,1937,,
21500005,1937,,
21500005,1937,,
21500005,1937,,
21500005,1948,,
21500005,1950,1.0,
21500005,1950,,
21500005,1950,,
21500005,1968,0.0,
21500005,1970,,
21500005,1971,,
21500005,1985,1.0,202738.0
21500005,2000,0.0,
21500005,2001,,
21500005,2015,1.0,201973.0
21500005,2028,1.0,
