GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500031,0,,
21500031,0,,
21500031,15,,
21500031,31,,
21500031,36,1.0,
21500031,50,1.0,977.0
21500031,64,0.0,
21500031,64,,
21500031,80,1.0,
21500031,90,,
21500031,90,,
21500031,90,,
21500031,101,,
21500031,104,1.0,
21500031,113,,
21500031,126,0.0,
21500031,126,,
21500031,138,1.0,
21500031,150,,
21500031,158,0.0,
21500031,159,,
21500031,159,1.0,
21500031,183,0.0,
21500031,184,,
21500031,190,,
21500031,199,0.0,
21500031,199,,
21500031,204,0.0,
21500031,204,,
21500031,212,1.0,
21500031,220,,
21500031,228,0.0,
21500031,229,,
21500031,237,1.0,
21500031,250,0.0,
21500031,250,,
21500031,255,1.0,200765.0
21500031,270,1.0,
21500031,276,1.0,200765.0
21500031,276,,
21500031,276,,
21500031,276,,
21500031,277,,
21500031,288,,
21500031,288,,
21500031,288,,
21500031,289,,
21500031,295,0.0,
21500031,296,,
21500031,296,1.0,
21500031,309,1.0,1626156.0
21500031,334,1.0,
21500031,356,0.0,
21500031,357,,
21500031,361,,
21500031,361,,
21500031,361,,
21500031,361,,
21500031,381,0.0,
21500031,381,,
21500031,384,,
21500031,384,,
21500031,384,,
21500031,404,,
21500031,404,1.0,
21500031,417,,
21500031,417,,
21500031,417,,
21500031,417,,
21500031,417,,
21500031,417,,
21500031,427,0.0,
21500031,427,,
21500031,435,1.0,200765.0
21500031,445,,
21500031,458,1.0,200765.0
21500031,472,1.0,
21500031,482,1.0,200765.0
21500031,490,,
21500031,490,,
21500031,490,,
21500031,490,,
21500031,503,0.0,
21500031,504,,
21500031,522,0.0,
21500031,522,,
21500031,529,0.0,
21500031,530,,
21500031,534,,
21500031,534,,
21500031,545,0.0,
21500031,546,,
21500031,548,,
21500031,548,,
21500031,548,,
21500031,548,,
21500031,561,,
21500031,566,1.0,201954.0
21500031,578,1.0,101150.0
21500031,578,,
21500031,578,,
21500031,592,0.0,
21500031,593,,
21500031,604,0.0,
21500031,604,,
21500031,612,0.0,
21500031,612,,
21500031,617,0.0,
21500031,617,,
21500031,636,0.0,
21500031,639,,
21500031,639,0.0,
21500031,640,,
21500031,640,1.0,
21500031,649,,
21500031,655,1.0,
21500031,671,0.0,
21500031,673,,
21500031,677,0.0,
21500031,678,,
21500031,679,,
21500031,679,,
21500031,679,,
21500031,679,,
21500031,688,,
21500031,688,,
21500031,688,,
21500031,708,1.0,201954.0
21500031,720,1.0,101150.0
21500031,720,,
21500031,720,,
21500031,720,,
21500031,720,,
21500031,736,0.0,
21500031,737,,
21500031,742,0.0,
21500031,744,,
21500031,744,1.0,
21500031,757,0.0,
21500031,759,,
21500031,770,0.0,
21500031,770,,
21500031,784,1.0,1626273.0
21500031,799,1.0,201158.0
21500031,814,,
21500031,814,,
21500031,814,,
21500031,814,,
21500031,814,,
21500031,830,0.0,
21500031,832,,
21500031,832,1.0,
21500031,850,0.0,
21500031,851,,
21500031,855,1.0,
21500031,855,,
21500031,855,,
21500031,855,,
21500031,872,1.0,201156.0
21500031,887,1.0,
21500031,899,0.0,
21500031,900,,
21500031,910,,
21500031,920,0.0,
21500031,921,,
21500031,941,0.0,
21500031,942,,
21500031,946,,
21500031,946,,
21500031,951,0.0,
21500031,952,,
21500031,952,0.0,
21500031,953,,
21500031,960,,
21500031,960,,
21500031,960,,
21500031,960,,
21500031,960,,
21500031,960,,
21500031,973,0.0,
21500031,973,,
21500031,981,1.0,977.0
21500031,993,1.0,
21500031,1002,1.0,101150.0
21500031,1020,0.0,
21500031,1023,,
21500031,1028,0.0,
21500031,1030,,
21500031,1032,1.0,202326.0
21500031,1053,0.0,
21500031,1057,,
21500031,1057,1.0,
21500031,1074,1.0,202326.0
21500031,1081,0.0,
21500031,1082,,
21500031,1086,1.0,201956.0
21500031,1098,,
21500031,1098,,
21500031,1098,,
21500031,1113,,
21500031,1122,0.0,
21500031,1123,,
21500031,1123,,
21500031,1137,0.0,
21500031,1138,,
21500031,1147,1.0,
21500031,1161,,
21500031,1168,0.0,
21500031,1168,,
21500031,1168,,
21500031,1168,,
21500031,1171,0.0,
21500031,1172,,
21500031,1174,1.0,
21500031,1200,0.0,
21500031,1200,,
21500031,1205,0.0,
21500031,1205,,
21500031,1205,,
21500031,1216,0.0,
21500031,1216,,
21500031,1230,,
21500031,1230,,
21500031,1234,0.0,
21500031,1234,,
21500031,1240,,
21500031,1240,,
21500031,1240,,
21500031,1240,,
21500031,1250,,
21500031,1256,0.0,
21500031,1257,,
21500031,1264,0.0,
21500031,1265,,
21500031,1265,,
21500031,1265,,
21500031,1275,1.0,
21500031,1290,,
21500031,1290,,
21500031,1305,1.0,201585.0
21500031,1315,,
21500031,1324,,
21500031,1336,1.0,200765.0
21500031,1345,0.0,
21500031,1345,,
21500031,1351,,
21500031,1351,,
21500031,1351,,
21500031,1351,,
21500031,1352,,
21500031,1365,,
21500031,1365,,
21500031,1365,,
21500031,1365,,
21500031,1365,,
21500031,1365,,
21500031,1365,,
21500031,1375,,
21500031,1375,,
21500031,1375,,
21500031,1375,,
21500031,1378,,
21500031,1390,1.0,200752.0
21500031,1407,,
21500031,1407,,
21500031,1415,,
21500031,1415,,
21500031,1415,,
21500031,1415,,
21500031,1437,0.0,
21500031,1437,,
21500031,1439,1.0,
21500031,1440,,
