GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500332,0,,
21500332,0,,
21500332,17,,
21500332,36,1.0,
21500332,53,0.0,
21500332,56,,
21500332,77,0.0,
21500332,78,,
21500332,89,0.0,
21500332,90,,
21500332,102,,
21500332,115,0.0,
21500332,116,,
21500332,121,1.0,202326.0
21500332,140,1.0,2546.0
21500332,152,0.0,
21500332,153,,
21500332,157,,
21500332,170,1.0,201167.0
21500332,182,0.0,
21500332,183,,
21500332,201,1.0,
21500332,215,,
21500332,224,1.0,
21500332,233,,
21500332,238,0.0,
21500332,239,,
21500332,262,0.0,
21500332,263,,
21500332,280,0.0,
21500332,281,,
21500332,288,0.0,
21500332,289,,
21500332,295,,
21500332,295,,
21500332,295,,
21500332,295,,
21500332,295,,
21500332,297,,
21500332,312,0.0,
21500332,315,,
21500332,316,0.0,
21500332,318,,
21500332,326,0.0,
21500332,327,,
21500332,336,1.0,
21500332,359,1.0,200752.0
21500332,381,1.0,101181.0
21500332,399,1.0,200765.0
21500332,414,0.0,
21500332,414,,
21500332,421,0.0,
21500332,421,,
21500332,440,1.0,
21500332,452,0.0,
21500332,452,,
21500332,458,,
21500332,458,,
21500332,458,,
21500332,458,,
21500332,458,,
21500332,467,,
21500332,467,,
21500332,480,1.0,200765.0
21500332,502,,
21500332,510,,
21500332,510,,
21500332,510,,
21500332,519,1.0,201158.0
21500332,540,0.0,
21500332,542,,
21500332,545,,
21500332,545,,
21500332,545,,
21500332,545,,
21500332,559,0.0,
21500332,559,,
21500332,571,0.0,
21500332,571,,
21500332,578,0.0,
21500332,579,,
21500332,586,0.0,
21500332,587,,
21500332,595,1.0,201158.0
21500332,603,,
21500332,603,,
21500332,603,,
21500332,616,0.0,
21500332,616,,
21500332,627,0.0,
21500332,628,,
21500332,641,0.0,
21500332,642,,
21500332,650,,
21500332,650,,
21500332,650,,
21500332,650,,
21500332,650,,
21500332,658,1.0,200765.0
21500332,660,,
21500332,660,,
21500332,675,1.0,
21500332,681,0.0,
21500332,682,,
21500332,686,1.0,201956.0
21500332,702,0.0,
21500332,703,,
21500332,719,0.0,
21500332,719,,
