GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500561,0,,
21500561,0,,
21500561,15,1.0,203991.0
21500561,34,0.0,
21500561,35,,
21500561,41,1.0,
21500561,57,0.0,
21500561,58,,
21500561,64,1.0,201935.0
21500561,78,1.0,101145.0
21500561,78,,
21500561,78,,
21500561,92,1.0,
21500561,104,,
21500561,108,1.0,202331.0
21500561,129,0.0,
21500561,130,,
21500561,141,1.0,
21500561,153,1.0,203991.0
21500561,162,,
21500561,174,,
21500561,182,,
21500561,186,1.0,201976.0
21500561,194,0.0,
21500561,195,,
21500561,204,0.0,
21500561,205,,
21500561,213,,
21500561,219,0.0,
21500561,220,,
21500561,239,0.0,
21500561,240,,
21500561,250,0.0,
21500561,251,,
21500561,267,1.0,
21500561,289,0.0,
21500561,290,,
21500561,294,0.0,
21500561,295,,
21500561,297,,
21500561,297,,
21500561,297,,
21500561,297,,
21500561,316,1.0,
21500561,326,1.0,
21500561,331,,
21500561,334,0.0,
21500561,335,,
21500561,343,1.0,201588.0
21500561,355,,
21500561,355,,
21500561,355,,
21500561,376,,
21500561,378,,
21500561,378,,
21500561,391,,
21500561,396,0.0,
21500561,397,,
21500561,416,,
21500561,416,1.0,101145.0
21500561,433,0.0,
21500561,434,,
21500561,452,0.0,
21500561,453,,
21500561,458,1.0,2730.0
21500561,475,0.0,
21500561,476,,
21500561,484,0.0,
21500561,485,,
21500561,497,0.0,
21500561,498,,
21500561,505,0.0,
21500561,506,,
21500561,506,,
21500561,506,,
21500561,506,,
21500561,506,,
21500561,506,,
21500561,506,,
21500561,519,,
21500561,533,0.0,
21500561,534,,
21500561,541,1.0,201935.0
21500561,553,0.0,
21500561,554,,
21500561,568,0.0,
21500561,568,,
21500561,579,1.0,201155.0
21500561,592,0.0,
21500561,592,,
21500561,592,,
21500561,604,1.0,
21500561,615,,
21500561,618,,
21500561,618,,
21500561,636,,
21500561,640,1.0,
21500561,658,0.0,
21500561,658,,
21500561,661,,
21500561,665,1.0,202331.0
21500561,665,,
21500561,665,,
21500561,681,1.0,1891.0
21500561,690,,
21500561,692,,
21500561,700,,
21500561,704,1.0,202331.0
21500561,704,,
21500561,704,,
21500561,704,,
21500561,718,0.0,
21500561,719,,
21500561,720,0.0,
21500561,720,,
21500561,720,,
21500561,720,,
21500561,735,0.0,
21500561,735,,
21500561,752,0.0,
21500561,753,,
21500561,760,0.0,
21500561,761,,
21500561,765,,
21500561,774,1.0,1626202.0
21500561,792,0.0,
21500561,792,,
21500561,799,0.0,
21500561,800,,
21500561,806,1.0,
21500561,831,0.0,
21500561,832,,
21500561,836,1.0,201147.0
21500561,836,,
21500561,836,,
21500561,836,,
21500561,852,0.0,
21500561,853,,
21500561,864,1.0,203093.0
21500561,864,,
21500561,864,,
21500561,865,,
21500561,885,0.0,
21500561,886,,
21500561,898,0.0,
21500561,899,,
21500561,905,1.0,
21500561,919,1.0,201976.0
21500561,920,,
21500561,920,,
21500561,937,0.0,
21500561,938,,
21500561,952,1.0,203922.0
21500561,976,0.0,
21500561,977,,
21500561,985,1.0,1626202.0
