GAME_ID,TIME,SHOT_MADE,ASSIST_PLAYER_ID
21500485,0,,
21500485,0,,
21500485,20,0.0,
21500485,21,,
21500485,31,0.0,
21500485,32,,
21500485,46,0.0,
21500485,47,,
21500485,62,,
21500485,67,0.0,
21500485,68,,
21500485,83,1.0,
21500485,100,1.0,2733.0
21500485,121,1.0,201976.0
21500485,140,0.0,
21500485,141,,
21500485,147,1.0,
21500485,147,,
21500485,147,,
21500485,163,1.0,203110.0
21500485,180,0.0,
21500485,181,,
21500485,181,,
21500485,193,,
21500485,193,,
21500485,193,,
21500485,209,0.0,
21500485,211,,
21500485,214,,
21500485,215,,
21500485,215,,
21500485,215,,
21500485,226,1.0,2733.0
21500485,238,0.0,
21500485,239,,
21500485,247,0.0,
21500485,249,,
21500485,255,1.0,203110.0
21500485,271,,
21500485,271,,
21500485,271,,
21500485,271,,
21500485,271,,
21500485,291,0.0,
21500485,292,,
21500485,300,0.0,
21500485,301,,
21500485,315,0.0,
21500485,317,,
21500485,336,0.0,
21500485,336,,
21500485,336,,
21500485,336,,
21500485,341,1.0,203110.0
21500485,358,0.0,
21500485,359,,
21500485,361,,
21500485,365,1.0,
21500485,380,1.0,
21500485,389,,
21500485,389,,
21500485,401,1.0,2733.0
21500485,416,0.0,
21500485,416,,
21500485,428,1.0,2733.0
21500485,428,,
21500485,428,,
21500485,428,,
21500485,428,,
21500485,428,,
21500485,446,0.0,
21500485,448,,
21500485,457,1.0,203110.0
21500485,480,0.0,
21500485,480,,
21500485,489,,
21500485,493,1.0,
21500485,506,1.0,2738.0
21500485,515,,
21500485,515,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,522,,
21500485,528,1.0,
21500485,553,1.0,201951.0
21500485,569,1.0,203110.0
21500485,584,0.0,
21500485,585,,
21500485,585,1.0,
21500485,605,1.0,203110.0
21500485,624,0.0,
21500485,625,,
21500485,625,,
21500485,625,,
21500485,634,,
21500485,634,,
21500485,642,1.0,201578.0
21500485,656,1.0,201951.0
21500485,675,,
21500485,678,,
21500485,678,,
21500485,678,,
21500485,678,,
21500485,698,,
21500485,698,,
21500485,698,,
21500485,698,,
21500485,698,,
21500485,716,1.0,201951.0
21500485,720,,
21500485,720,,
21500485,720,,
21500485,733,,
21500485,738,,
21500485,738,,
21500485,738,,
21500485,739,,
21500485,739,,
21500485,753,,
21500485,771,1.0,203110.0
21500485,771,,
21500485,771,,
21500485,783,0.0,
21500485,785,,
21500485,798,0.0,
21500485,799,,
21500485,804,1.0,2730.0
21500485,823,,
21500485,823,1.0,203110.0
21500485,840,,
21500485,840,,
21500485,840,,
21500485,854,0.0,
21500485,855,,
21500485,865,0.0,
21500485,866,,
21500485,868,1.0,
21500485,876,,
21500485,882,1.0,201951.0
21500485,883,,
21500485,883,,
21500485,896,1.0,203110.0
21500485,896,,
21500485,896,,
21500485,910,1.0,2730.0
21500485,927,1.0,203110.0
21500485,945,,
21500485,950,,
21500485,954,1.0,201147.0
21500485,978,1.0,201578.0
21500485,997,0.0,
21500485,997,,
21500485,1006,,
21500485,1009,,
21500485,1009,,
21500485,1009,,
21500485,1009,,
21500485,1009,,
21500485,1009,,
21500485,1015,0.0,
21500485,1016,,
21500485,1029,0.0,
21500485,1030,,
21500485,1041,1.0,2772.0
21500485,1058,,
21500485,1079,0.0,
21500485,1080,,
21500485,1081,,
21500485,1081,,
21500485,1081,,
21500485,1090,0.0,
21500485,1093,,
21500485,1094,0.0,
21500485,1094,,
21500485,1099,0.0,
21500485,1100,,
21500485,1114,1.0,203110.0
21500485,1132,0.0,
21500485,1134,,
21500485,1145,,
21500485,1145,,
21500485,1145,,
21500485,1145,,
21500485,1167,1.0,
21500485,1185,,
21500485,1185,,
21500485,1185,,
21500485,1185,,
21500485,1185,,
21500485,1199,,
21500485,1214,0.0,
21500485,1215,,
21500485,1216,0.0,
21500485,1217,,
21500485,1232,0.0,
21500485,1233,,
21500485,1239,1.0,2733.0
21500485,1251,,
21500485,1256,0.0,
21500485,1257,,
21500485,1265,1.0,
21500485,1272,,
21500485,1272,,
21500485,1272,,
21500485,1272,,
21500485,1277,,
21500485,1277,,
21500485,1294,0.0,
21500485,1295,,
21500485,1308,,
21500485,1316,1.0,2730.0
21500485,1331,0.0,
21500485,1332,,
21500485,1344,0.0,
21500485,1345,,
21500485,1352,,
21500485,1352,,
21500485,1352,,
21500485,1352,,
21500485,1352,,
21500485,1375,0.0,
21500485,1376,,
