Player_ID,Player,First_Name,Last_Name,TS%,EFG%,PER,3PAr,G,MP,Pos
2365,Chris Andersen,Chris,Andersen,0.5959657701711489,0.537037037037037,17.6,0.5,7,36,C
2365,Chris Andersen,Chris,Andersen,0.5959657701711489,0.537037037037037,15.1,0.145,20,366,C
2547,Chris Bosh,Chris,Bosh,0.5703535594839944,0.5206896551724138,20.2,0.289,53,1778,PF
203142,Chris Copeland,Chris,Copeland,0.4704301075268817,0.4285714285714285,5.4,0.706,24,156,PF
2549,Chris Kaman,Chris,Kaman,0.5021520803443328,0.5,11.1,0.09300000000000001,16,112,C
1626191,Chris McCullough,Chris,McCullough,0.4757085020242915,0.4555555555555555,12.2,0.312,24,362,PF
101108,Chris Paul,Chris,Paul,0.5723174454097205,0.5165562913907285,26.2,0.295,74,2420,PG
1626174,Christian Wood,Christian,Wood,0.4961411245865491,0.4516129032258065,16.4,0.20800000000000002,17,145,PF
203921,Cleanthony Early,Cleanthony,Early,0.3617363344051447,0.3333333333333333,2.2,0.375,17,154,SF
1626146,Cliff Alexander,Cliff,Alexander,0.5,0.4615384615384615,11.6,0.0,8,36,PF
203991,Clint Capela,Clint,Capela,0.5479023168440826,0.5769230769230769,18.3,0.003,77,1471,C
203469,Cody Zeller,Cody,Zeller,0.5872030237580993,0.5333333333333333,16.1,0.023,73,1774,C
202332,Cole Aldrich,Cole,Aldrich,0.6227355072463768,0.5789473684210527,21.3,0.0,60,800,C
201147,Corey Brewer,Corey,Brewer,0.4833512352309345,0.44029850746268656,9.9,0.406,82,1669,SF
203928,Cory Jefferson,Cory,Jefferson,0.44416243654822335,0.3928571428571429,12.7,0.045,8,50,PF
202709,Cory Joseph,Cory,Joseph,0.5140299951620706,0.4657534246575343,12.4,0.188,80,2046,SG
201584,Courtney Lee,Courtney,Lee,0.547945205479452,0.5185185185185186,11.5,0.34,79,2334,SG
201584,Courtney Lee,Courtney,Lee,0.547945205479452,0.5185185185185186,11.7,0.32899999999999996,51,1489,SG
201584,Courtney Lee,Courtney,Lee,0.547945205479452,0.5185185185185186,11.2,0.359,28,845,SG
1626245,Cristiano Felicio,Cristiano,Felicio,0.6106321839080461,0.5652173913043479,17.6,0.055999999999999994,31,321,C
1626156,D'Angelo Russell,D'Angelo,Russell,0.5055147058823529,0.475,13.2,0.387,80,2259,PG
2563,Dahntay Jones,Dahntay,Jones,0.4642857142857143,0.4642857142857143,10.3,0.14300000000000002,1,42,SF
203081,Damian Lillard,Damian,Lillard,0.5595683966470484,0.4949238578680203,22.2,0.414,75,2676,PG
203996,Damien Inglis,Damien,Inglis,0.4335260115606937,0.42105263157894735,6.7,0.35100000000000003,20,156,SF
204014,Damjan Rudez,Damjan,Rudez,0.5784708249496981,0.5526315789473685,5.5,0.8059999999999999,33,277,SF
201568,Danilo Gallinari,Danilo,Gallinari,0.5800809138505474,0.4696969696969697,19.0,0.341,53,1839,SF
201980,Danny Green,Danny,Green,0.4888647474198805,0.4859154929577466,10.5,0.622,79,2062,SG
201967,Dante Cunningham,Dante,Cunningham,0.5407801418439715,0.5096153846153846,8.6,0.42200000000000004,80,1971,SF
201589,Darrell Arthur,Darrell,Arthur,0.5100652883569097,0.5,12.5,0.239,70,1516,PF
201954,Darren Collison,Darren,Collison,0.5900202292650033,0.5428571428571428,15.9,0.28,74,2219,PG
1626199,Darrun Hilliard,Darrun,Hilliard,0.5149330587023687,0.4852941176470588,10.7,0.382,38,383,SG
101135,David Lee,David,Lee,0.5695093457943925,0.5245901639344263,19.6,0.003,55,903,PF
101135,David Lee,David,Lee,0.5695093457943925,0.5245901639344263,15.5,0.005,30,470,PF
101135,David Lee,David,Lee,0.5695093457943925,0.5245901639344263,24.0,0.0,25,433,PF
2561,David West,David,West,0.5781758957654722,0.543859649122807,17.6,0.016,78,1404,PF
201599,DeAndre Jordan,DeAndre,Jordan,0.6274703557312253,0.6969696969696969,20.6,0.002,77,2598,C
201971,DeJuan Blair,DeJuan,Blair,0.4240710823909532,0.4347826086956522,5.4,0.015,29,218,C
201942,DeMar DeRozan,DeMar,DeRozan,0.5491680687979061,0.4632768361581922,21.5,0.10099999999999999,78,2804,SG
202326,DeMarcus Cousins,DeMarcus,Cousins,0.538258364014727,0.475609756097561,23.6,0.158,65,2246,C
201960,DeMarre Carroll,DeMarre,Carroll,0.4894980420078319,0.4711538461538462,11.9,0.43700000000000006,26,786,SF
1626153,Delon Wright,Delon,Wright,0.5319148936170213,0.4666666666666667,17.8,0.163,27,229,PG
203471,Dennis Schroder,Dennis,Schroder,0.5086940436551979,0.4693877551020407,15.5,0.306,80,1621,PG
101114,Deron Williams,Deron,Williams,0.5297565374211001,0.4747899159663866,14.6,0.364,65,2106,PG
202324,Derrick Favors,Derrick,Favors,0.5501878690284487,0.5114503816793894,21.6,0.005,62,1983,PF
201565,Derrick Rose,Derrick,Rose,0.4798689138576778,0.4496855345911949,13.4,0.14300000000000002,66,2097,PG
202682,Derrick Williams,Derrick,Williams,0.5465444287729198,0.4929577464788733,17.2,0.265,80,1435,SF
1626164,Devin Booker,Devin,Booker,0.5350496277915633,0.4780701754385965,11.9,0.33299999999999996,76,2108,SG
2734,Devin Harris,Devin,Harris,0.5614657210401891,0.5172413793103449,13.1,0.42200000000000004,64,1280,PG
203906,Devyn Marble,Devyn,Marble,0.3625690607734807,0.38,5.2,0.451,28,249,SG
203473,Dewayne Dedmon,Dewayne,Dedmon,0.599128540305011,0.5483870967741935,17.0,0.0,58,705,C
203079,Dion Waiters,Dion,Waiters,0.4909819639278557,0.4560439560439561,9.4,0.34,78,2152,SG
1717,Dirk Nowitzki,Dirk,Nowitzki,0.5569758948137327,0.5033783783783783,19.0,0.308,75,2364,PF
202388,Donald Sloan,Donald,Sloan,0.542803970223325,0.4912280701754386,13.9,0.28300000000000003,61,1318,PG
202700,Donatas Motiejunas,Donatas,Motiejunas,0.5068672334859385,0.4727272727272727,11.3,0.278,37,547,PF
203926,Doug McDermott,Doug,McDermott,0.556872037914692,0.5375,10.9,0.402,81,1861,SF
203110,Draymond Green,Draymond,Green,0.5880376344086021,0.5544554455445544,19.3,0.315,81,2808,PF
2400,Drew Gooden,Drew,Gooden,0.3729281767955801,0.3529411764705883,7.5,0.39799999999999996,30,305,PF
